Date,Product,Production_quantity,Mesurement_unit
2015-05-17,Wheat,379.9718189,Kg
2015-05-18,Wheat,337.9257408,Kg
2015-05-19,Wheat,368.4611391,Kg
2015-05-20,Wheat,302.2332664,Kg
2015-05-21,Wheat,351.2806716,Kg
2015-05-22,Wheat,341.6482966,Kg
2015-05-23,Wheat,350.6055803,Kg
2015-05-24,Wheat,362.5692441,Kg
2015-05-25,Wheat,345.0937152,Kg
2015-05-26,Wheat,314.2695081,Kg
2015-05-27,Wheat,367.3039411,Kg
2015-05-28,Wheat,307.4891387,Kg
2015-05-29,Wheat,396.9394943,Kg
2015-05-30,Wheat,380.508769,Kg
2015-05-31,Wheat,342.0565461,Kg
2015-06-01,Wheat,344.3710403,Kg
2015-06-02,Wheat,357.7890989,Kg
2015-06-03,Wheat,385.4924727,Kg
2015-06-04,Wheat,396.4545099,Kg
2015-06-05,Wheat,313.4721154,Kg
2015-06-06,Wheat,317.5950527,Kg
2015-06-07,Wheat,303.8681642,Kg
2015-06-08,Wheat,307.7192831,Kg
2015-06-09,Wheat,363.9590357,Kg
2015-06-10,Wheat,394.9254766,Kg
2015-06-11,Wheat,318.0474479,Kg
2015-06-12,Wheat,325.6142438,Kg
2015-06-13,Wheat,350.7924195,Kg
2015-06-14,Wheat,339.6852843,Kg
2015-06-15,Wheat,350.2504956,Kg
2015-06-16,Wheat,366.2362097,Kg
2015-06-17,Wheat,396.615239,Kg
2015-06-18,Wheat,394.7251785,Kg
2015-06-19,Wheat,350.2082477,Kg
2015-06-20,Wheat,336.4313034,Kg
2015-06-21,Wheat,397.2059907,Kg
2015-06-22,Wheat,394.3516358,Kg
2015-06-23,Wheat,338.6363107,Kg
2015-06-24,Wheat,317.8673272,Kg
2015-06-25,Wheat,381.3187499,Kg
2015-06-26,Wheat,304.7310262,Kg
2015-06-27,Wheat,347.5830166,Kg
2015-06-28,Wheat,343.6914212,Kg
2015-06-29,Wheat,382.7136734,Kg
2015-06-30,Wheat,370.2438854,Kg
2015-07-01,Wheat,311.5608712,Kg
2015-07-02,Wheat,306.7355263,Kg
2015-07-03,Wheat,348.067991,Kg
2015-07-04,Wheat,368.7338884,Kg
2015-07-05,Wheat,382.9447685,Kg
2015-07-06,Wheat,336.7014543,Kg
2015-07-07,Wheat,323.1278293,Kg
2015-07-08,Wheat,342.4526992,Kg
2015-07-09,Wheat,340.7535773,Kg
2015-07-10,Wheat,327.8602241,Kg
2015-07-11,Wheat,387.8600848,Kg
2015-07-12,Wheat,397.1848725,Kg
2015-07-13,Wheat,356.4149626,Kg
2015-07-14,Wheat,314.6829127,Kg
2015-07-15,Wheat,309.0544198,Kg
2015-07-16,Wheat,343.8857925,Kg
2015-07-17,Wheat,323.7091878,Kg
2015-07-18,Wheat,397.3540185,Kg
2015-07-19,Wheat,324.1393318,Kg
2015-07-20,Wheat,349.7305465,Kg
2015-07-21,Wheat,366.8171638,Kg
2015-07-22,Wheat,385.0908444,Kg
2015-07-23,Wheat,320.9615947,Kg
2015-07-24,Wheat,377.5107444,Kg
2015-07-25,Wheat,318.5949991,Kg
2015-07-26,Wheat,376.9949326,Kg
2015-07-27,Wheat,395.2844429,Kg
2015-07-28,Wheat,351.6676218,Kg
2015-07-29,Wheat,300.2169468,Kg
2015-07-30,Wheat,302.7712497,Kg
2015-07-31,Wheat,394.6574589,Kg
2015-08-01,Wheat,387.1199278,Kg
2015-08-02,Wheat,310.3929112,Kg
2015-08-03,Wheat,307.5986125,Kg
2015-08-04,Wheat,381.094396,Kg
2015-08-05,Wheat,341.3517536,Kg
2015-08-06,Wheat,373.7709686,Kg
2015-08-07,Wheat,338.330293,Kg
2015-08-08,Wheat,319.5513075,Kg
2015-08-09,Wheat,359.5821744,Kg
2015-08-10,Wheat,380.3102552,Kg
2015-08-11,Wheat,326.9663479,Kg
2015-08-12,Wheat,362.8307071,Kg
2015-08-13,Wheat,363.7843645,Kg
2015-08-14,Wheat,317.7615733,Kg
2015-08-15,Wheat,390.3826175,Kg
2015-08-16,Wheat,361.6539253,Kg
2015-08-17,Wheat,333.951759,Kg
2015-08-18,Wheat,352.2646515,Kg
2015-08-19,Wheat,341.9559975,Kg
2015-08-20,Wheat,310.1926284,Kg
2015-08-21,Wheat,341.6689834,Kg
2015-08-22,Wheat,348.5762668,Kg
2015-08-23,Wheat,336.5199146,Kg
2015-08-24,Wheat,331.5784766,Kg
2015-08-25,Wheat,374.8536044,Kg
2015-08-26,Wheat,350.0499083,Kg
2015-08-27,Wheat,332.5429691,Kg
2015-08-28,Wheat,311.0901628,Kg
2015-08-29,Wheat,315.0725335,Kg
2015-08-30,Wheat,317.7294272,Kg
2015-08-31,Wheat,395.841533,Kg
2015-09-01,Wheat,344.4911556,Kg
2015-09-02,Wheat,318.6861772,Kg
2015-09-03,Wheat,374.8792483,Kg
2015-09-04,Wheat,339.4037417,Kg
2015-09-05,Wheat,376.2491034,Kg
2015-09-06,Wheat,361.1508622,Kg
2015-09-07,Wheat,352.9159656,Kg
2015-09-08,Wheat,323.950547,Kg
2015-09-09,Wheat,313.7272267,Kg
2015-09-10,Wheat,345.099588,Kg
2015-09-11,Wheat,393.3879992,Kg
2015-09-12,Wheat,375.0131935,Kg
2015-09-13,Wheat,333.3528955,Kg
2015-09-14,Wheat,359.1525995,Kg
2015-09-15,Wheat,307.0856178,Kg
2015-09-16,Wheat,363.317475,Kg
2015-09-17,Wheat,385.7804566,Kg
2015-09-18,Wheat,377.5320002,Kg
2015-09-19,Wheat,332.7039615,Kg
2015-09-20,Wheat,390.3567203,Kg
2015-09-21,Wheat,315.637161,Kg
2015-09-22,Wheat,320.7641749,Kg
2015-09-23,Wheat,385.3232056,Kg
2015-09-24,Wheat,355.6967546,Kg
2015-09-25,Wheat,323.2209646,Kg
2015-09-26,Wheat,379.3081044,Kg
2015-09-27,Wheat,383.3976015,Kg
2015-09-28,Wheat,356.953269,Kg
2015-09-29,Wheat,306.4556801,Kg
2015-09-30,Wheat,307.3483914,Kg
2015-10-01,Wheat,369.5847628,Kg
2015-10-02,Wheat,327.4702863,Kg
2015-10-03,Wheat,315.4005948,Kg
2015-10-04,Wheat,382.4812803,Kg
2015-10-05,Wheat,329.2669723,Kg
2015-10-06,Wheat,312.100142,Kg
2015-10-07,Wheat,383.3574381,Kg
2015-10-08,Wheat,358.1098747,Kg
2015-10-09,Wheat,356.7218941,Kg
2015-10-10,Wheat,380.5476937,Kg
2015-10-11,Wheat,320.555661,Kg
2015-10-12,Wheat,397.6833839,Kg
2015-10-13,Wheat,318.0848172,Kg
2015-10-14,Wheat,326.9021255,Kg
2015-10-15,Wheat,396.2175804,Kg
2015-10-16,Wheat,335.4834795,Kg
2015-10-17,Wheat,337.3646204,Kg
2015-10-18,Wheat,342.5426151,Kg
2015-10-19,Wheat,361.5484631,Kg
2015-10-20,Wheat,345.2999616,Kg
2015-10-21,Wheat,317.6469775,Kg
2015-10-22,Wheat,395.2841419,Kg
2015-10-23,Wheat,348.5578363,Kg
2015-10-24,Wheat,316.1431553,Kg
2015-10-25,Wheat,312.9384054,Kg
2015-10-26,Wheat,316.4676222,Kg
2015-10-27,Wheat,304.9914452,Kg
2015-10-28,Wheat,395.5876906,Kg
2015-10-29,Wheat,329.6128537,Kg
2015-10-30,Wheat,368.2060725,Kg
2015-10-31,Wheat,320.8097483,Kg
2015-11-01,Wheat,376.3731723,Kg
2015-11-02,Wheat,396.740738,Kg
2015-11-03,Wheat,398.375279,Kg
2015-11-04,Wheat,388.0394556,Kg
2015-11-05,Wheat,360.3573253,Kg
2015-11-06,Wheat,390.1278785,Kg
2015-11-07,Wheat,330.7333986,Kg
2015-11-08,Wheat,395.2523234,Kg
2015-11-09,Wheat,361.3634454,Kg
2015-11-10,Wheat,300.3190488,Kg
2015-11-11,Wheat,320.7415192,Kg
2015-11-12,Wheat,373.9790341,Kg
2015-11-13,Wheat,328.9027535,Kg
2015-11-14,Wheat,385.5210674,Kg
2015-11-15,Wheat,382.2694881,Kg
2015-11-16,Wheat,333.6158778,Kg
2015-11-17,Wheat,368.6270936,Kg
2015-11-18,Wheat,347.6438907,Kg
2015-11-19,Wheat,380.9182346,Kg
2015-11-20,Wheat,331.4908633,Kg
2015-11-21,Wheat,335.598154,Kg
2015-11-22,Wheat,325.5543213,Kg
2015-11-23,Wheat,318.2304891,Kg
2015-11-24,Wheat,369.7911525,Kg
2015-11-25,Wheat,391.6837342,Kg
2015-11-26,Wheat,317.7480379,Kg
2015-11-27,Wheat,317.3005611,Kg
2015-11-28,Wheat,391.497476,Kg
2015-11-29,Wheat,345.4580568,Kg
2015-11-30,Wheat,391.7679302,Kg
2015-12-01,Wheat,376.7217476,Kg
2015-12-02,Wheat,307.0422231,Kg
2015-12-03,Wheat,363.0207371,Kg
2015-12-04,Wheat,356.5133563,Kg
2015-12-05,Wheat,331.9994175,Kg
2015-12-06,Wheat,398.6233439,Kg
2015-12-07,Wheat,369.6100035,Kg
2015-12-08,Wheat,366.8589923,Kg
2015-12-09,Wheat,390.4892023,Kg
2015-12-10,Wheat,302.9473136,Kg
2015-12-11,Wheat,315.0054841,Kg
2015-12-12,Wheat,378.1675561,Kg
2015-12-13,Wheat,329.2988538,Kg
2015-12-14,Wheat,329.4594536,Kg
2015-12-15,Wheat,326.9762549,Kg
2015-12-16,Wheat,320.4061794,Kg
2015-12-17,Wheat,376.4011172,Kg
2015-12-18,Wheat,348.1633385,Kg
2015-12-19,Wheat,342.1922532,Kg
2015-12-20,Wheat,357.5191659,Kg
2015-12-21,Wheat,367.8146854,Kg
2015-12-22,Wheat,367.4997561,Kg
2015-12-23,Wheat,392.5683624,Kg
2015-12-24,Wheat,375.3661093,Kg
2015-12-25,Wheat,352.5883333,Kg
2015-12-26,Wheat,386.2081007,Kg
2015-12-27,Wheat,349.5039635,Kg
2015-12-28,Wheat,307.8648374,Kg
2015-12-29,Wheat,386.1291907,Kg
2015-12-30,Wheat,306.2860312,Kg
2015-12-31,Wheat,308.5685274,Kg
2016-01-01,Wheat,368.9610911,Kg
2016-01-02,Wheat,348.8240485,Kg
2016-01-03,Wheat,365.7225949,Kg
2016-01-04,Wheat,372.7880886,Kg
2016-01-05,Wheat,389.9226422,Kg
2016-01-06,Wheat,331.2499708,Kg
2016-01-07,Wheat,350.0919326,Kg
2016-01-08,Wheat,384.7662936,Kg
2016-01-09,Wheat,320.1511817,Kg
2016-01-10,Wheat,331.8418236,Kg
2016-01-11,Wheat,360.7633108,Kg
2016-01-12,Wheat,361.1348701,Kg
2016-01-13,Wheat,345.0728796,Kg
2016-01-14,Wheat,387.8885105,Kg
2016-01-15,Wheat,365.1244209,Kg
2016-01-16,Wheat,351.3978627,Kg
2016-01-17,Wheat,363.7467436,Kg
2016-01-18,Wheat,371.7886308,Kg
2016-01-19,Wheat,318.4127987,Kg
2016-01-20,Wheat,384.7956933,Kg
2016-01-21,Wheat,304.3878236,Kg
2016-01-22,Wheat,332.9837227,Kg
2016-01-23,Wheat,349.8065476,Kg
2016-01-24,Wheat,335.5408978,Kg
2016-01-25,Wheat,375.8110088,Kg
2016-01-26,Wheat,310.5444555,Kg
2016-01-27,Wheat,396.7766726,Kg
2016-01-28,Wheat,364.43209,Kg
2016-01-29,Wheat,396.4429991,Kg
2016-01-30,Wheat,393.9100346,Kg
2016-01-31,Wheat,379.3712633,Kg
2016-02-01,Wheat,341.1105099,Kg
2016-02-02,Wheat,329.1280523,Kg
2016-02-03,Wheat,317.9872494,Kg
2016-02-04,Wheat,300.7890345,Kg
2016-02-05,Wheat,318.0497253,Kg
2016-02-06,Wheat,341.9206815,Kg
2016-02-07,Wheat,326.5818053,Kg
2016-02-08,Wheat,387.6299643,Kg
2016-02-09,Wheat,382.5678934,Kg
2016-02-10,Wheat,368.7947449,Kg
2016-02-11,Wheat,303.7622405,Kg
2016-02-12,Wheat,337.0366294,Kg
2016-02-13,Wheat,333.0224747,Kg
2016-02-14,Wheat,311.7082708,Kg
2016-02-15,Wheat,391.5319639,Kg
2016-02-16,Wheat,367.1673782,Kg
2016-02-17,Wheat,350.1804167,Kg
2016-02-18,Wheat,375.8062513,Kg
2016-02-19,Wheat,310.1791132,Kg
2016-02-20,Wheat,330.337258,Kg
2016-02-21,Wheat,392.3086188,Kg
2016-02-22,Wheat,383.2232332,Kg
2016-02-23,Wheat,371.4686176,Kg
2016-02-24,Wheat,348.0567262,Kg
2016-02-25,Wheat,350.00559,Kg
2016-02-26,Wheat,348.3870819,Kg
2016-02-27,Wheat,346.6136922,Kg
2016-02-28,Wheat,361.1036207,Kg
2016-02-29,Wheat,386.9332195,Kg
2016-03-01,Wheat,342.9832735,Kg
2016-03-02,Wheat,384.5244513,Kg
2016-03-03,Wheat,330.7636538,Kg
2016-03-04,Wheat,356.8865577,Kg
2016-03-05,Wheat,343.3158849,Kg
2016-03-06,Wheat,323.3991081,Kg
2016-03-07,Wheat,313.3551784,Kg
2016-03-08,Wheat,340.6599674,Kg
2016-03-09,Wheat,309.8832223,Kg
2016-03-10,Wheat,362.4508462,Kg
2016-03-11,Wheat,371.9357799,Kg
2016-03-12,Wheat,387.8825194,Kg
2016-03-13,Wheat,303.7744,Kg
2016-03-14,Wheat,344.3587596,Kg
2016-03-15,Wheat,351.2822946,Kg
2016-03-16,Wheat,379.9936492,Kg
2016-03-17,Wheat,380.9544608,Kg
2016-03-18,Wheat,354.4182092,Kg
2016-03-19,Wheat,331.1512924,Kg
2016-03-20,Wheat,332.5419511,Kg
2016-03-21,Wheat,303.5456291,Kg
2016-03-22,Wheat,360.1377386,Kg
2016-03-23,Wheat,378.4134589,Kg
2016-03-24,Wheat,388.0563014,Kg
2016-03-25,Wheat,396.9256808,Kg
2016-03-26,Wheat,384.9367204,Kg
2016-03-27,Wheat,309.6745064,Kg
2016-03-28,Wheat,359.5319301,Kg
2016-03-29,Wheat,315.432463,Kg
2016-03-30,Wheat,398.8385775,Kg
2016-03-31,Wheat,374.2439672,Kg
2016-04-01,Wheat,308.2048493,Kg
2016-04-02,Wheat,303.560592,Kg
2016-04-03,Wheat,334.0130882,Kg
2016-04-04,Wheat,373.5802644,Kg
2016-04-05,Wheat,326.4659274,Kg
2016-04-06,Wheat,338.8306028,Kg
2016-04-07,Wheat,340.0772278,Kg
2016-04-08,Wheat,313.4746588,Kg
2016-04-09,Wheat,319.0009826,Kg
2016-04-10,Wheat,355.0970838,Kg
2016-04-11,Wheat,378.0572581,Kg
2016-04-12,Wheat,394.7120187,Kg
2016-04-13,Wheat,354.0009574,Kg
2016-04-14,Wheat,303.3496598,Kg
2016-04-15,Wheat,341.5845016,Kg
2016-04-16,Wheat,348.061358,Kg
2016-04-17,Wheat,386.3710625,Kg
2016-04-18,Wheat,311.9061944,Kg
2016-04-19,Wheat,305.383202,Kg
2016-04-20,Wheat,301.5802365,Kg
2016-04-21,Wheat,357.4069489,Kg
2016-04-22,Wheat,373.4596883,Kg
2016-04-23,Wheat,308.4109205,Kg
2016-04-24,Wheat,349.5834783,Kg
2016-04-25,Wheat,324.691747,Kg
2016-04-26,Wheat,370.5214718,Kg
2016-04-27,Wheat,369.8164724,Kg
2016-04-28,Wheat,321.3848174,Kg
2016-04-29,Wheat,305.3946182,Kg
2016-04-30,Wheat,380.4534883,Kg
2016-05-01,Wheat,393.3725804,Kg
2016-05-02,Wheat,314.5850586,Kg
2016-05-03,Wheat,328.4882732,Kg
2016-05-04,Wheat,303.5058917,Kg
2016-05-05,Wheat,315.5489688,Kg
2016-05-06,Wheat,388.9782,Kg
2016-05-07,Wheat,310.8918134,Kg
2016-05-08,Wheat,320.794691,Kg
2016-05-09,Wheat,309.612855,Kg
2016-05-10,Wheat,366.3333855,Kg
2016-05-11,Wheat,327.8204458,Kg
2016-05-12,Wheat,365.828002,Kg
2016-05-13,Wheat,328.3532391,Kg
2016-05-14,Wheat,364.1089812,Kg
2016-05-15,Wheat,348.057684,Kg
2016-05-16,Wheat,386.9514812,Kg
2016-05-17,Wheat,390.1809851,Kg
2016-05-18,Wheat,321.4734713,Kg
2016-05-19,Wheat,350.051234,Kg
2016-05-20,Wheat,360.0551518,Kg
2016-05-21,Wheat,387.9089333,Kg
2016-05-22,Wheat,344.5207876,Kg
2016-05-23,Wheat,316.2989136,Kg
2016-05-24,Wheat,322.4512081,Kg
2016-05-25,Wheat,349.9314749,Kg
2016-05-26,Wheat,378.4734234,Kg
2016-05-27,Wheat,385.0394596,Kg
2016-05-28,Wheat,334.4260528,Kg
2016-05-29,Wheat,335.7152842,Kg
2016-05-30,Wheat,324.1341788,Kg
2016-05-31,Wheat,371.1251484,Kg
2016-06-01,Wheat,385.0115537,Kg
2016-06-02,Wheat,360.8484009,Kg
2016-06-03,Wheat,359.5821288,Kg
2016-06-04,Wheat,366.1426099,Kg
2016-06-05,Wheat,302.1038931,Kg
2016-06-06,Wheat,313.495052,Kg
2016-06-07,Wheat,318.9507743,Kg
2016-06-08,Wheat,327.2496062,Kg
2016-06-09,Wheat,363.7356766,Kg
2016-06-10,Wheat,355.9941786,Kg
2016-06-11,Wheat,392.0555125,Kg
2016-06-12,Wheat,380.8700045,Kg
2016-06-13,Wheat,319.7088385,Kg
2016-06-14,Wheat,318.7008508,Kg
2016-06-15,Wheat,306.7285788,Kg
2016-06-16,Wheat,360.8134625,Kg
2016-06-17,Wheat,387.9270358,Kg
2016-06-18,Wheat,379.4942469,Kg
2016-06-19,Wheat,315.8103716,Kg
2016-06-20,Wheat,376.4699352,Kg
2016-06-21,Wheat,307.2786908,Kg
2016-06-22,Wheat,392.225657,Kg
2016-06-23,Wheat,370.7549807,Kg
2016-06-24,Wheat,339.5229386,Kg
2016-06-25,Wheat,330.6676453,Kg
2016-06-26,Wheat,366.3317028,Kg
2016-06-27,Wheat,322.2036317,Kg
2016-06-28,Wheat,383.3391219,Kg
2016-06-29,Wheat,348.0249289,Kg
2016-06-30,Wheat,345.8318523,Kg
2016-07-01,Wheat,344.5814948,Kg
2016-07-02,Wheat,366.7500234,Kg
2016-07-03,Wheat,376.9957933,Kg
2016-07-04,Wheat,305.9898424,Kg
2016-07-05,Wheat,372.6897399,Kg
2016-07-06,Wheat,310.8202893,Kg
2016-07-07,Wheat,314.1203255,Kg
2016-07-08,Wheat,358.9051799,Kg
2016-07-09,Wheat,342.0697667,Kg
2016-07-10,Wheat,304.8311595,Kg
2016-07-11,Wheat,304.9342236,Kg
2016-07-12,Wheat,371.922682,Kg
2016-07-13,Wheat,306.979814,Kg
2016-07-14,Wheat,305.5106567,Kg
2016-07-15,Wheat,307.4647137,Kg
2016-07-16,Wheat,315.4729624,Kg
2016-07-17,Wheat,356.826139,Kg
2016-07-18,Wheat,397.6073897,Kg
2016-07-19,Wheat,343.1633866,Kg
2016-07-20,Wheat,347.6426725,Kg
2016-07-21,Wheat,314.7067764,Kg
2016-07-22,Wheat,304.1419926,Kg
2016-07-23,Wheat,352.2043146,Kg
2016-07-24,Wheat,352.580999,Kg
2016-07-25,Wheat,398.8952871,Kg
2016-07-26,Wheat,334.5228012,Kg
2016-07-27,Wheat,397.7124081,Kg
2016-07-28,Wheat,307.75673,Kg
2016-07-29,Wheat,326.7998938,Kg
2016-07-30,Wheat,323.959036,Kg
2016-07-31,Wheat,303.3263481,Kg
2016-08-01,Wheat,344.5625987,Kg
2016-08-02,Wheat,367.2616862,Kg
2016-08-03,Wheat,353.4766429,Kg
2016-08-04,Wheat,309.9116578,Kg
2016-08-05,Wheat,365.7408838,Kg
2016-08-06,Wheat,328.104138,Kg
2016-08-07,Wheat,342.8342078,Kg
2016-08-08,Wheat,324.1452738,Kg
2016-08-09,Wheat,381.611852,Kg
2016-08-10,Wheat,338.4703118,Kg
2016-08-11,Wheat,361.4378619,Kg
2016-08-12,Wheat,309.801883,Kg
2016-08-13,Wheat,323.4888466,Kg
2016-08-14,Wheat,365.9708664,Kg
2016-08-15,Wheat,319.7268486,Kg
2016-08-16,Wheat,316.9217003,Kg
2016-08-17,Wheat,378.5151229,Kg
2016-08-18,Wheat,353.3513955,Kg
2016-08-19,Wheat,360.5173215,Kg
2016-08-20,Wheat,321.8508303,Kg
2016-08-21,Wheat,335.1401949,Kg
2016-08-22,Wheat,345.7800444,Kg
2016-08-23,Wheat,348.3752424,Kg
2016-08-24,Wheat,329.034389,Kg
2016-08-25,Wheat,361.3802517,Kg
2016-08-26,Wheat,373.0308691,Kg
2016-08-27,Wheat,322.4156376,Kg
2016-08-28,Wheat,393.9605426,Kg
2016-08-29,Wheat,373.801969,Kg
2016-08-30,Wheat,359.0755004,Kg
2016-08-31,Wheat,300.0917212,Kg
2016-09-01,Wheat,361.7988852,Kg
2016-09-02,Wheat,333.6083727,Kg
2016-09-03,Wheat,347.0947145,Kg
2016-09-04,Wheat,388.2004413,Kg
2016-09-05,Wheat,370.2409694,Kg
2016-09-06,Wheat,355.2388529,Kg
2016-09-07,Wheat,359.0724812,Kg
2016-09-08,Wheat,393.3686938,Kg
2016-09-09,Wheat,375.7579995,Kg
2016-09-10,Wheat,344.9164568,Kg
2016-09-11,Wheat,355.6127479,Kg
2016-09-12,Wheat,361.8255511,Kg
2016-09-13,Wheat,357.2362408,Kg
2016-09-14,Wheat,358.0203707,Kg
2016-09-15,Wheat,353.4222552,Kg
2016-09-16,Wheat,352.2861255,Kg
2016-09-17,Wheat,367.5979495,Kg
2016-09-18,Wheat,343.61996,Kg
2016-09-19,Wheat,321.1399549,Kg
2016-09-20,Wheat,367.1438226,Kg
2016-09-21,Wheat,356.7094083,Kg
2016-09-22,Wheat,304.6907565,Kg
2016-09-23,Wheat,354.0444163,Kg
2016-09-24,Wheat,374.4723293,Kg
2016-09-25,Wheat,305.669765,Kg
2016-09-26,Wheat,364.493874,Kg
2016-09-27,Wheat,335.4293539,Kg
2016-09-28,Wheat,330.9164855,Kg
2016-09-29,Wheat,316.6382143,Kg
2016-09-30,Wheat,391.7748674,Kg
2016-10-01,Wheat,330.7147757,Kg
2016-10-02,Wheat,367.0509705,Kg
2016-10-03,Wheat,391.3792032,Kg
2016-10-04,Wheat,321.337677,Kg
2016-10-05,Wheat,311.7026031,Kg
2016-10-06,Wheat,378.4205261,Kg
2016-10-07,Wheat,332.2451703,Kg
2016-10-08,Wheat,383.5512539,Kg
2016-10-09,Wheat,316.1635227,Kg
2016-10-10,Wheat,335.3604152,Kg
2016-10-11,Wheat,301.2326349,Kg
2016-10-12,Wheat,375.938944,Kg
2016-10-13,Wheat,316.0142358,Kg
2016-10-14,Wheat,351.9553952,Kg
2016-10-15,Wheat,380.1239469,Kg
2016-10-16,Wheat,329.103471,Kg
2016-10-17,Wheat,306.1100371,Kg
2016-10-18,Wheat,352.2250263,Kg
2016-10-19,Wheat,348.0296635,Kg
2016-10-20,Wheat,317.8924775,Kg
2016-10-21,Wheat,332.8050321,Kg
2016-10-22,Wheat,300.4886626,Kg
2016-10-23,Wheat,322.2773264,Kg
2016-10-24,Wheat,308.9046427,Kg
2016-10-25,Wheat,333.2512604,Kg
2016-10-26,Wheat,354.6854718,Kg
2016-10-27,Wheat,368.9595153,Kg
2016-10-28,Wheat,379.4518376,Kg
2016-10-29,Wheat,316.3544879,Kg
2016-10-30,Wheat,390.5781621,Kg
2016-10-31,Wheat,388.5965942,Kg
2016-11-01,Wheat,379.8695287,Kg
2016-11-02,Wheat,399.414331,Kg
2016-11-03,Wheat,378.9378818,Kg
2016-11-04,Wheat,382.0747416,Kg
2016-11-05,Wheat,300.129156,Kg
2016-11-06,Wheat,353.0510887,Kg
2016-11-07,Wheat,322.4003724,Kg
2016-11-08,Wheat,379.3037282,Kg
2016-11-09,Wheat,340.9173,Kg
2016-11-10,Wheat,368.854572,Kg
2016-11-11,Wheat,357.7221218,Kg
2016-11-12,Wheat,398.7934367,Kg
2016-11-13,Wheat,376.4888986,Kg
2016-11-14,Wheat,355.0475467,Kg
2016-11-15,Wheat,377.7318865,Kg
2016-11-16,Wheat,317.8732735,Kg
2016-11-17,Wheat,317.7760692,Kg
2016-11-18,Wheat,354.3736336,Kg
2016-11-19,Wheat,322.682119,Kg
2016-11-20,Wheat,370.723573,Kg
2016-11-21,Wheat,326.1765441,Kg
2016-11-22,Wheat,341.214082,Kg
2016-11-23,Wheat,394.8214625,Kg
2016-11-24,Wheat,388.409187,Kg
2016-11-25,Wheat,396.1086058,Kg
2016-11-26,Wheat,381.4532845,Kg
2016-11-27,Wheat,327.9896511,Kg
2016-11-28,Wheat,385.6992728,Kg
2016-11-29,Wheat,385.9990086,Kg
2016-11-30,Wheat,322.4943371,Kg
2016-12-01,Wheat,322.7786703,Kg
2016-12-02,Wheat,342.4932903,Kg
2016-12-03,Wheat,397.9288142,Kg
2016-12-04,Wheat,318.8769546,Kg
2016-12-05,Wheat,337.9575471,Kg
2016-12-06,Wheat,317.7443208,Kg
2016-12-07,Wheat,302.1141186,Kg
2016-12-08,Wheat,342.5558431,Kg
2016-12-09,Wheat,363.6153668,Kg
2016-12-10,Wheat,381.4697305,Kg
2016-12-11,Wheat,317.418234,Kg
2016-12-12,Wheat,355.3636934,Kg
2016-12-13,Wheat,349.6124082,Kg
2016-12-14,Wheat,344.4750474,Kg
2016-12-15,Wheat,376.8584706,Kg
2016-12-16,Wheat,307.5547684,Kg
2016-12-17,Wheat,362.0889737,Kg
2016-12-18,Wheat,309.1910561,Kg
2016-12-19,Wheat,335.3131596,Kg
2016-12-20,Wheat,373.5144847,Kg
2016-12-21,Wheat,372.2824589,Kg
2016-12-22,Wheat,342.2292904,Kg
2016-12-23,Wheat,344.2508592,Kg
2016-12-24,Wheat,320.6442376,Kg
2016-12-25,Wheat,333.2614234,Kg
2016-12-26,Wheat,374.2835551,Kg
2016-12-27,Wheat,396.6431403,Kg
2016-12-28,Wheat,397.1306421,Kg
2016-12-29,Wheat,300.2524605,Kg
2016-12-30,Wheat,320.3448616,Kg
2016-12-31,Wheat,391.618101,Kg
2017-01-01,Wheat,364.1238272,Kg
2017-01-02,Wheat,348.0170298,Kg
2017-01-03,Wheat,383.0670499,Kg
2017-01-04,Wheat,301.2244287,Kg
2017-01-05,Wheat,397.1724924,Kg
2017-01-06,Wheat,398.714582,Kg
2017-01-07,Wheat,389.4268179,Kg
2017-01-08,Wheat,393.2640988,Kg
2017-01-09,Wheat,347.8274428,Kg
2017-01-10,Wheat,356.817063,Kg
2017-01-11,Wheat,338.2740508,Kg
2017-01-12,Wheat,353.8012741,Kg
2017-01-13,Wheat,318.6990818,Kg
2017-01-14,Wheat,329.9894134,Kg
2017-01-15,Wheat,317.1076344,Kg
2017-01-16,Wheat,393.4788995,Kg
2017-01-17,Wheat,382.6659217,Kg
2017-01-18,Wheat,321.7196713,Kg
2017-01-19,Wheat,371.4987574,Kg
2017-01-20,Wheat,380.9530455,Kg
2017-01-21,Wheat,321.8408212,Kg
2017-01-22,Wheat,333.0579813,Kg
2017-01-23,Wheat,323.1417482,Kg
2017-01-24,Wheat,380.466768,Kg
2017-01-25,Wheat,312.4022825,Kg
2017-01-26,Wheat,312.7035201,Kg
2017-01-27,Wheat,371.760232,Kg
2017-01-28,Wheat,331.1996296,Kg
2017-01-29,Wheat,331.2461059,Kg
2017-01-30,Wheat,390.608559,Kg
2017-01-31,Wheat,326.448891,Kg
2017-02-01,Wheat,373.6825667,Kg
2017-02-02,Wheat,341.2550567,Kg
2017-02-03,Wheat,300.040737,Kg
2017-02-04,Wheat,369.1602148,Kg
2017-02-05,Wheat,323.2594801,Kg
2017-02-06,Wheat,377.1790072,Kg
2017-02-07,Wheat,322.0195659,Kg
2017-02-08,Wheat,333.0956169,Kg
2017-02-09,Wheat,360.8753056,Kg
2017-02-10,Wheat,399.3842211,Kg
2017-02-11,Wheat,342.7546014,Kg
2017-02-12,Wheat,384.3559296,Kg
